Load1;Ts_o_1;Ts_i_1;Tp_o_1;Tp_i_1;Load2;Ts_o_2;Ts_i_2;Tp_o_2;Tp_i_2;Load3;Ts_o_3;Ts_i_3;Tp_o_3;Tp_i_3
9E-17;65.00;57.90;56.70;79.80;-3E-13;67.10;57.90;59.40;84.40;-3E-13;67.1;59.4;59.4;84.4
0E+00;63.20;56.80;54.60;76.40;1E-15;65.30;56.80;57.20;80.80;1E-15;65.3;58.2;57.2;80.8
0E+00;61.40;55.60;52.50;73.00;0E+00;63.50;55.60;54.90;77.10;0E+00;63.5;57;54.9;77.1
0E+00;59.70;54.50;50.50;69.70;0E+00;61.70;54.50;52.80;73.60;0E+00;61.7;55.9;52.8;73.6
7E-08;67.80;21.30;22.90;87.60;2E-07;68.00;21.30;23.30;87.60;2E-07;68;21.8;23.3;87.6
7E-08;68.80;24.00;24.70;89.70;1E-07;68.90;24.00;24.70;89.70;2E-07;68.9;24.1;24.7;89.7
5E-08;69.30;38.30;38.30;89.70;1E-07;69.30;38.30;38.40;89.70;1E-07;69.3;38.4;38.4;89.7
4E-08;69.40;44.30;44.60;89.60;8E-08;69.40;44.30;44.60;89.60;9E-08;69.4;44.3;44.6;89.6
2E-11;68.40;55.30;55.30;87.40;4E-11;68.50;55.30;55.30;87.40;3E-11;68.4;54.9;54.8;87.4
2E-15;66.50;54.10;53.20;83.60;4E-15;66.50;54.10;53.20;83.60;3E-15;66.5;53.7;52.6;83.6
0E+00;64.60;53.00;51.10;79.80;0E+00;64.70;53.00;51.20;79.80;0E+00;64.6;52.6;50.6;79.7
7E-08;68.70;26.50;27.50;88.80;1E-07;68.70;26.50;27.50;88.80;2E-07;68.7;26.4;27.4;88.8
4E-08;69.50;47.10;46.60;89.70;8E-08;69.50;47.10;46.60;89.70;9E-08;69.4;47;46.6;89.7
3E-08;69.30;43.60;44.20;89.40;6E-08;69.30;43.60;44.20;89.40;7E-08;69.3;43.9;44.4;89.4
9E-13;67.80;47.70;47.10;86.50;2E-12;67.80;47.70;47.10;86.50;2E-12;67.8;48.5;47.8;86.6
4E-17;65.90;46.90;45.50;82.70;2E-16;65.90;46.90;45.40;82.70;3E-16;65.9;47.6;46.1;82.7
0E+00;64.00;46.00;43.90;78.90;0E+00;64.00;46.00;43.90;78.90;0E+00;64;46.7;44.5;79
0E+00;62.10;45.10;42.30;75.10;0E+00;62.10;45.10;42.30;75.10;0E+00;62.1;45.8;42.9;75.1
0E+00;60.30;44.40;40.90;71.70;0E+00;60.30;44.40;40.90;71.70;0E+00;60.4;45;41.5;71.7
0E+00;58.70;43.60;39.60;68.50;0E+00;58.70;43.60;39.60;68.50;3E-08;60;40.8;38;71.6
0E+00;57.10;42.90;38.40;65.60;0E+00;57.10;42.90;38.40;65.60;1E-07;69;30.6;30.4;89.7
7E-08;68.40;26.20;26.90;88.70;1E-07;68.40;26.20;26.90;88.70;5E-08;69.7;56.3;55.7;89.5
3E-08;69.60;53.40;52.70;89.60;6E-08;69.60;53.40;52.70;89.60;2E-10;68.8;60.6;61.5;87.5
3E-09;69.00;60.70;61.40;88.10;6E-09;69.00;60.70;61.40;88.10;-3E-14;66.9;59.2;59.1;83.7
-9E-14;67.10;59.50;59.40;84.40;-3E-13;67.10;59.50;59.40;84.40;1E-16;65;57.9;56.7;79.8
4E-16;65.30;58.30;57.20;80.80;1E-15;65.30;58.30;57.20;80.80;0E+00;63.2;56.8;54.6;76.4
0E+00;63.50;57.00;54.90;77.10;0E+00;63.50;57.00;54.90;77.10;0E+00;61.4;55.7;52.5;73
0E+00;61.70;55.90;52.80;73.60;0E+00;61.70;55.90;52.80;73.60;0E+00;59.7;54.6;50.5;69.7
7E-08;68.00;21.90;23.30;87.60;2E-07;68.00;21.90;23.30;87.60;2E-07;67.8;21.4;22.9;87.6
7E-08;68.90;24.20;24.80;89.70;1E-07;68.90;24.20;24.80;89.70;2E-07;68.8;24.1;24.7;89.7
5E-08;69.30;38.40;38.40;89.70;1E-07;69.30;38.40;38.40;89.70;1E-07;69.3;38.4;38.4;89.7
4E-08;69.40;44.30;44.60;89.60;8E-08;69.40;44.30;44.60;89.60;9E-08;69.4;44.4;44.6;89.6
1E-11;68.40;54.90;54.80;87.40;3E-11;68.40;54.90;54.80;87.40;4E-11;68.5;55.4;55.3;87.4
1E-15;66.50;53.70;52.70;83.60;3E-15;66.50;53.70;52.70;83.60;4E-15;66.5;54.2;53.2;83.6
0E+00;64.60;52.60;50.70;79.70;0E+00;64.60;52.60;50.70;79.70;0E+00;64.6;53;51.1;79.8
7E-08;68.70;26.50;27.50;88.80;1E-07;68.70;26.50;27.50;88.80;2E-07;68.7;26.5;27.6;88.8
4E-08;69.50;47.00;46.60;89.70;8E-08;69.40;47.00;46.60;89.70;9E-08;69.5;47.1;46.7;89.7
3E-08;69.30;43.90;44.50;89.40;6E-08;69.30;43.90;44.50;89.40;7E-08;69.3;43.7;44.2;89.4
9E-13;67.80;48.50;47.80;86.60;2E-12;67.80;48.50;47.80;86.60;2E-12;67.8;47.8;47.1;86.5
9E-17;65.90;47.60;46.10;82.70;1E-16;65.90;47.60;46.10;82.70;4E-16;65.9;46.9;45.5;82.7
0E+00;64.00;46.70;44.50;78.90;0E+00;64.00;46.70;44.50;78.90;0E+00;64;46;43.9;78.9
0E+00;62.10;45.80;42.90;75.10;0E+00;62.10;45.80;42.90;75.10;0E+00;62.1;45.2;42.3;75.1
0E+00;60.40;45.00;41.50;71.70;0E+00;60.40;45.00;41.50;71.70;0E+00;60.3;44.4;40.9;71.7
1E-08;60.00;40.80;38.00;71.60;2E-08;60.00;40.80;38.00;71.60;0E+00;58.7;43.6;39.6;68.5
6E-08;69.00;30.60;30.40;89.70;1E-07;69.00;30.60;30.40;89.70;0E+00;57.1;42.9;38.4;65.6
2E-08;69.70;56.30;55.70;89.50;5E-08;69.70;56.30;55.70;89.50;2E-07;68.4;26.2;26.9;88.7
6E-11;68.80;60.60;61.50;87.50;1E-10;68.80;60.60;61.50;87.50;6E-08;69.6;53.4;52.7;89.6
-1E-14;66.90;59.20;59.10;83.70;-3E-14;66.90;59.20;59.10;83.70;6E-09;69;60.7;61.4;88.1
4E-17;65.00;57.90;56.70;79.80;3E-16;65.00;57.90;56.70;79.80;-3E-13;67.1;59.5;59.4;84.4
0E+00;63.20;56.80;54.60;76.40;0E+00;63.20;56.80;54.60;76.40;1E-15;65.3;58.3;57.2;80.8
0E+00;61.40;55.70;52.50;73.00;0E+00;61.40;55.70;52.50;73.00;0E+00;63.5;57;54.9;77.1
0E+00;59.70;54.60;50.50;69.70;0E+00;59.70;54.60;50.50;69.70;0E+00;61.7;55.9;52.8;73.6
7E-08;67.80;21.50;23.10;87.60;2E-07;67.80;21.50;23.10;87.60;2E-07;68;21.9;23.4;87.6
7E-08;68.80;24.10;24.80;89.70;1E-07;68.80;24.10;24.80;89.70;2E-07;68.9;24.2;24.9;89.7
5E-08;69.30;38.40;38.40;89.70;1E-07;69.30;38.40;38.40;89.70;1E-07;69.3;38.5;38.5;89.7
4E-08;69.40;44.30;44.60;89.60;8E-08;69.40;44.30;44.60;89.60;9E-08;69.4;44.4;44.6;89.6
2E-11;68.50;55.40;55.30;87.40;4E-11;68.50;55.40;55.30;87.40;3E-11;68.4;54.9;54.8;87.4
2E-15;66.50;54.20;53.20;83.60;4E-15;66.50;54.20;53.20;83.60;3E-15;66.5;53.7;52.7;83.6
0E+00;64.70;53.00;51.10;79.80;0E+00;64.70;53.00;51.20;79.80;0E+00;64.6;52.6;50.7;79.7
6E-08;68.30;27.50;28.50;87.90;1E-07;68.70;27.50;27.60;88.80;2E-07;68.7;26.5;27.5;88.8
4E-08;69.40;45.80;45.30;89.70;8E-08;69.50;45.80;46.60;89.70;9E-08;69.4;47;46.6;89.7
3E-08;69.30;44.60;45.10;89.50;6E-08;69.30;44.60;44.20;89.40;7E-08;69.3;43.6;44.2;89.4
3E-12;68.00;51.00;50.40;86.80;2E-12;67.80;51.00;47.10;86.50;2E-12;67.8;47.7;47.1;86.5
4E-16;66.10;50.00;48.60;83.00;2E-16;65.90;50.00;45.50;82.70;2E-16;65.9;46.9;45.5;82.7
0E+00;64.20;49.00;46.80;79.20;0E+00;64.00;49.00;43.90;78.90;0E+00;64;46;43.9;78.9
0E+00;62.30;48.10;45.10;75.40;0E+00;62.10;48.10;42.30;75.10;0E+00;62.1;45.1;42.3;75.1
0E+00;60.50;47.20;43.50;72.00;0E+00;60.30;47.20;40.90;71.70;0E+00;60.3;44.4;40.9;71.7
0E+00;58.90;46.30;42.00;68.80;9E-08;64.10;46.30;30.00;80.20;1E-07;66.1;28.1;27.9;84.4
1E-08;58.80;41.80;38.40;69.20;9E-08;69.30;41.80;42.80;89.70;8E-08;69.5;48.9;48.2;89.6
6E-08;69.00;30.80;30.70;89.70;2E-08;69.60;30.80;59.90;89.20;2E-08;69.4;60.5;60.9;88.7
2E-08;69.70;56.40;55.90;89.50;-2E-12;67.90;56.40;60.50;86.00;1E-12;67.6;59.8;60;85.3
5E-11;68.70;60.50;61.40;87.40;1E-14;66.00;60.50;58.10;82.20;-5E-15;65.6;58.5;57.6;81.4
-9E-14;66.70;59.20;58.90;83.60;0E+00;64.10;59.20;55.80;78.40;0E+00;63.8;57.3;55.3;77.6
4E-16;65.00;58.00;56.70;80.00;0E+00;62.40;58.00;53.70;75.00;0E+00;62.1;56.2;53.3;74.3
0E+00;63.10;56.80;54.50;76.40;0E+00;60.70;56.80;51.60;71.70;0E+00;60.3;55;51.2;71
0E+00;61.30;55.70;52.40;72.90;0E+00;59.00;55.70;49.70;68.50;0E+00;58.7;53.9;49.3;67.9
7E-08;68.00;21.90;23.40;87.60;2E-07;67.70;21.90;23.00;87.40;2E-07;67.6;21.5;22.9;87.4
7E-08;68.90;24.30;24.90;89.70;1E-07;68.80;24.30;24.80;89.70;2E-07;68.8;24.1;24.8;89.7
5E-08;69.30;38.50;38.50;89.70;1E-07;69.30;38.50;38.40;89.70;1E-07;69.3;38.4;38.4;89.7
4E-08;69.40;44.40;44.60;89.60;8E-08;69.40;44.40;44.60;89.60;9E-08;69.4;44.4;44.6;89.6
1E-11;68.40;54.90;54.80;87.40;4E-11;68.50;54.90;55.30;87.40;4E-11;68.5;55.4;55.3;87.4
1E-15;66.50;53.70;52.70;83.60;4E-15;66.50;53.70;53.20;83.60;4E-15;66.5;54.2;53.2;83.6
0E+00;64.60;52.60;50.70;79.70;0E+00;64.70;52.60;51.20;79.80;0E+00;64.7;53;51.2;79.8
7E-08;68.70;26.60;27.60;88.80;1E-07;67.90;26.60;29.40;87.10;1E-07;68.2;27.5;28.4;88
4E-08;69.50;47.10;46.70;89.70;8E-08;69.40;47.10;44.00;89.70;9E-08;69.4;45.9;45.4;89.7
3E-08;69.30;43.70;44.30;89.40;7E-08;69.40;43.70;45.30;89.60;7E-08;69.3;44.6;45.1;89.5
9E-13;67.80;47.80;47.10;86.50;1E-11;68.20;47.80;53.00;87.10;7E-12;68;51;50.4;86.8
4E-17;65.90;46.90;45.50;82.70;1E-15;66.30;46.90;51.00;83.30;4E-16;66.1;50;48.6;83
0E+00;64.00;46.00;43.90;78.90;0E+00;64.40;46.00;49.10;79.50;0E+00;64.2;49.1;46.8;79.2
0E+00;62.10;45.20;42.30;75.10;0E+00;62.50;45.20;47.20;75.60;0E+00;62.3;48.1;45.1;75.4
0E+00;60.30;44.40;40.90;71.70;0E+00;60.70;44.40;45.50;72.20;0E+00;60.5;47.2;43.5;72
3E-08;62.00;35.10;33.40;75.90;0E+00;59.00;35.10;44.00;69.00;0E+00;58.9;46.4;42.1;68.8
5E-08;69.20;37.10;36.60;89.70;0E+00;57.40;37.10;42.50;66.00;0E+00;57.3;45.5;40.7;65.8
2E-08;69.70;58.50;58.20;89.40;0E+00;55.90;58.50;41.10;63.20;2E-07;68.5;27.1;27.8;88.7
3E-12;68.30;60.40;61.00;86.80;1E-07;68.40;60.40;28.00;88.60;6E-08;69.6;53.7;53.1;89.6
-1E-14;66.40;59.00;58.60;83.00;5E-08;69.60;59.00;53.20;89.60;6E-09;69;60.7;61.4;88.1
4E-17;64.50;57.80;56.30;79.20;8E-09;68.80;57.80;51.40;88.20;-2E-13;67.1;59.4;59.4;84.3
0E+00;62.80;56.70;54.20;75.80;1E-12;67.00;56.70;49.00;84.70;3E-16;65.3;58.2;57.1;80.7
0E+00;61.00;55.50;52.10;72.40;2E-16;65.10;55.50;47.30;80.90;0E+00;63.4;57;54.9;77
0E+00;59.30;54.40;50.10;69.20;0E+00;63.20;54.40;45.60;77.20;0E+00;61.6;55.9;52.7;73.5
7E-08;67.80;21.60;23.10;87.50;2E-07;68.10;21.60;22.60;88.00;2E-07;68;22;23.5;87.6
7E-08;68.80;24.20;24.90;89.70;1E-07;68.90;24.20;25.10;89.70;2E-07;68.9;24.3;25;89.7
5E-08;69.30;38.50;38.50;89.70;1E-07;69.30;38.50;38.70;89.70;1E-07;69.3;38.5;38.5;89.7
4E-08;69.40;44.40;44.70;89.60;8E-08;69.40;44.40;44.70;89.60;9E-08;69.4;44.4;44.7;89.6
2E-11;68.40;55.10;55.00;87.40;2E-11;68.40;55.10;54.30;87.30;3E-11;68.4;54.9;54.8;87.4
1E-15;66.50;53.90;52.90;83.60;3E-15;66.50;53.90;52.20;83.50;1E-14;66.5;53.8;52.7;83.6
0E+00;64.60;52.80;50.90;79.80;0E+00;64.60;52.80;50.20;79.70;0E+00;64.6;52.7;50.7;79.7
7E-08;68.60;26.50;27.60;88.80;1E-07;68.60;26.50;27.50;88.80;2E-07;68.6;26.5;27.6;88.8
4E-08;69.40;47.10;46.70;89.70;8E-08;69.40;47.10;46.60;89.70;9E-08;69.4;47.1;46.7;89.7
3E-08;69.30;43.70;44.20;89.40;6E-08;69.30;43.70;44.50;89.40;7E-08;69.3;43.7;44.3;89.4
9E-13;67.80;47.70;47.10;86.50;2E-12;67.80;47.70;47.80;86.60;2E-12;67.8;47.7;47.1;86.5
4E-17;65.90;46.90;45.50;82.70;2E-16;65.90;46.90;46.10;82.70;1E-16;65.9;46.9;45.5;82.7
0E+00;64.00;46.00;43.90;78.90;0E+00;64.00;46.00;44.50;78.90;0E+00;64;46;43.9;78.9
0E+00;62.10;45.20;42.30;75.10;0E+00;62.10;45.20;42.90;75.10;0E+00;62.1;45.2;42.3;75.1
0E+00;60.30;44.40;40.90;71.70;0E+00;60.40;44.40;41.50;71.70;0E+00;60.3;44.4;40.9;71.7
3E-08;62.00;35.10;33.40;75.90;2E-08;60.00;35.10;38.00;71.60;7E-08;62;35.1;33.4;75.9
5E-08;69.20;37.10;36.60;89.70;1E-07;69.00;37.10;30.60;89.70;1E-07;69.2;37.1;36.6;89.7
2E-08;69.70;58.50;58.20;89.40;5E-08;69.70;58.50;55.70;89.50;4E-08;69.7;58.5;58.2;89.4
3E-12;68.30;60.40;61.00;86.80;1E-10;68.80;60.40;61.50;87.50;7E-12;68.3;60.4;61;86.8
-1E-14;66.40;59.10;58.60;83.00;-3E-14;66.90;59.10;59.10;83.70;-3E-14;66.4;59.1;58.6;83
0E+00;64.50;57.80;56.30;79.20;2E-16;65.00;57.80;56.70;79.80;3E-16;64.5;57.8;56.3;79.2
0E+00;62.80;56.70;54.20;75.80;0E+00;63.20;56.70;54.60;76.40;0E+00;62.8;56.7;54.2;75.8
0E+00;61.00;55.50;52.10;72.40;0E+00;61.40;55.50;52.50;73.00;0E+00;61;55.5;52.1;72.4
0E+00;59.30;54.40;50.10;69.20;0E+00;59.70;54.40;50.50;69.70;0E+00;59.3;54.4;50.1;69.2
7E-08;67.70;21.60;23.20;87.50;2E-07;67.80;21.60;23.20;87.60;2E-07;67.7;21.6;23.2;87.5
7E-08;68.80;24.20;24.90;89.70;1E-07;68.80;24.20;24.90;89.70;2E-07;68.8;24.2;24.9;89.7
5E-08;69.30;38.50;38.50;89.70;1E-07;69.30;38.50;38.50;89.70;1E-07;69.3;38.5;38.5;89.7
4E-08;69.40;44.40;44.70;89.60;8E-08;69.40;44.40;44.70;89.60;9E-08;69.4;44.4;44.7;89.6
1E-11;68.40;55.10;54.90;87.40;3E-11;68.40;55.10;54.90;87.40;4E-11;68.4;55.1;54.9;87.4
2E-15;66.50;53.90;52.80;83.60;4E-15;66.50;53.90;52.80;83.60;3E-15;66.5;53.9;52.8;83.6
0E+00;64.60;52.80;50.80;79.80;0E+00;64.60;52.80;50.80;79.80;0E+00;64.6;52.8;50.8;79.8
7E-08;68.60;26.60;27.70;88.80;1E-07;68.20;26.60;28.40;87.90;2E-07;68.6;26.6;27.7;88.8
4E-08;69.40;47.10;46.70;89.70;8E-08;69.40;47.10;45.40;89.70;9E-08;69.4;47.2;46.7;89.6
3E-08;69.30;43.70;44.30;89.40;6E-08;69.30;43.70;45.00;89.50;7E-08;69.3;43.7;44.3;89.4
9E-13;67.80;47.80;47.10;86.50;5E-12;68.00;47.80;50.00;86.80;2E-12;67.8;47.8;47.1;86.5
9E-17;65.90;46.90;45.50;82.70;1E-15;66.10;46.90;48.20;82.90;5E-17;65.9;46.9;45.5;82.7
0E+00;64.00;46.10;43.90;78.90;0E+00;64.20;46.10;46.40;79.20;0E+00;64;46.1;43.9;78.9
0E+00;62.10;45.20;42.40;75.10;0E+00;62.30;45.20;44.70;75.30;0E+00;62.1;45.2;42.4;75.1
0E+00;60.30;44.40;41.00;71.70;0E+00;60.50;44.40;43.20;71.90;0E+00;60.3;44.4;41;71.7
3E-08;62.00;35.20;33.50;75.90;0E+00;58.80;35.20;41.70;68.70;7E-08;62;35.2;33.5;75.9
5E-08;69.20;37.10;36.60;89.70;6E-08;61.20;37.10;33.90;74.10;1E-07;69.2;37.1;36.6;89.7
2E-08;69.70;58.50;58.20;89.40;1E-07;69.10;58.50;36.90;89.70;4E-08;69.7;58.5;58.2;89.4
2E-12;68.30;60.30;60.90;86.70;3E-08;69.70;60.30;58.40;89.40;5E-12;68.3;60.3;60.9;86.7
-1E-14;66.40;58.90;58.50;82.90;5E-12;68.30;58.90;61.00;86.70;-3E-14;66.4;58.9;58.5;82.9
4E-18;64.50;57.70;56.10;79.10;-3E-14;66.40;57.70;58.60;82.90;3E-17;64.5;57.7;56.1;79.1
0E+00;62.80;56.60;54.10;75.70;3E-16;64.60;56.60;56.40;79.30;0E+00;62.8;56.6;54.1;75.7
0E+00;61.00;55.40;52.00;72.30;0E+00;62.80;55.40;54.10;75.70;0E+00;61;55.4;52;72.3
0E+00;59.30;54.30;50.00;69.10;0E+00;61.00;54.30;52.00;72.30;0E+00;59.3;54.3;50;69.1
7E-08;67.70;21.60;23.10;87.50;2E-07;68.00;21.60;23.50;87.50;2E-07;67.7;21.6;23.1;87.5
7E-08;68.90;24.30;25.00;89.70;1E-07;68.90;24.30;25.10;89.70;2E-07;68.9;24.3;25;89.7
5E-08;69.30;38.50;38.50;89.70;1E-07;69.30;38.50;38.60;89.70;1E-07;69.3;38.5;38.5;89.7
4E-08;69.40;44.40;44.70;89.60;8E-08;69.40;44.40;44.80;89.60;9E-08;69.4;44.4;44.7;89.6
1E-11;68.40;55.10;55.00;87.40;3E-11;68.40;55.10;55.00;87.40;4E-11;68.4;55.1;55;87.4
1E-15;66.50;53.90;52.80;83.60;3E-15;66.50;53.90;52.90;83.60;4E-15;66.5;53.9;52.8;83.6
0E+00;64.60;52.80;50.80;79.80;0E+00;64.60;52.80;50.90;79.80;0E+00;64.6;52.8;50.8;79.8
6E-08;68.20;27.60;28.50;87.90;1E-07;67.80;27.60;29.40;87.10;1E-07;68.2;27.6;28.5;87.9
4E-08;69.40;45.90;45.50;89.70;8E-08;69.40;45.90;44.10;89.70;9E-08;69.4;45.9;45.5;89.7
3E-08;69.30;44.50;45.00;89.50;7E-08;69.40;44.50;45.30;89.60;7E-08;69.3;44.5;45;89.5
2E-12;68.00;50.60;50.00;86.80;1E-11;68.20;50.60;52.40;87.00;5E-12;68;50.6;50;86.8
2E-16;66.10;49.60;48.20;82.90;1E-15;66.30;49.60;50.40;83.20;4E-16;66.1;49.6;48.2;82.9
0E+00;64.20;48.60;46.50;79.20;0E+00;64.40;48.60;48.60;79.40;0E+00;64.2;48.6;46.5;79.2
0E+00;62.30;47.70;44.70;75.30;0E+00;62.40;47.70;46.70;75.60;0E+00;62.3;47.7;44.7;75.3
0E+00;60.50;46.80;43.20;71.90;0E+00;60.70;46.80;45.10;72.20;0E+00;60.5;46.8;43.2;71.9
0E+00;58.80;46.00;41.70;68.70;0E+00;59.00;46.00;43.50;69.00;0E+00;58.8;46;41.7;68.7
3E-08;61.20;36.10;33.90;74.10;0E+00;57.40;36.10;42.00;66.00;7E-08;61.2;36.1;33.9;74.1
5E-08;69.20;37.50;37.00;89.70;6E-08;60.30;37.50;34.10;72.40;1E-07;69.2;37.5;37;89.7
1E-08;69.70;58.60;58.40;89.40;1E-07;69.20;58.60;37.20;89.70;4E-08;69.7;58.6;58.4;89.4
2E-12;68.30;60.20;60.90;86.70;3E-08;69.70;60.20;58.50;89.40;4E-12;68.3;60.2;60.9;86.7
-9E-15;66.30;58.90;58.40;82.80;4E-12;68.30;58.90;60.90;86.70;-2E-14;66.3;58.9;58.4;82.8
0E+00;64.60;57.70;56.20;79.30;-1E-14;66.50;57.70;58.60;83.10;0E+00;64.6;57.7;56.2;79.3
0E+00;62.70;56.50;54.00;75.60;0E+00;64.60;56.50;56.30;79.30;0E+00;62.7;56.5;54;75.6
0E+00;61.00;55.40;51.90;72.20;0E+00;62.70;55.40;54.10;75.60;0E+00;61;55.4;51.9;72.2
7E-08;67.90;22.10;23.50;87.50;2E-07;68.10;22.10;23.80;87.80;2E-07;68;22;23.5;87.5
7E-08;68.90;24.40;25.10;89.70;1E-07;68.90;24.40;25.10;89.70;2E-07;68.9;24.4;25.1;89.7
5E-08;69.30;38.60;38.60;89.70;1E-07;69.30;38.60;38.70;89.70;1E-07;69.3;38.6;38.6;89.7
4E-08;69.40;44.50;44.80;89.60;8E-08;69.40;44.50;44.80;89.60;9E-08;69.4;44.5;44.8;89.6
1E-11;68.40;55.10;55.00;87.40;3E-11;68.40;55.10;54.50;87.30;4E-11;68.4;55.1;55;87.4
1E-15;66.50;53.90;52.90;83.60;3E-15;66.50;53.90;52.40;83.50;4E-15;66.5;53.9;52.9;83.6
0E+00;64.60;52.80;50.90;79.80;0E+00;64.60;52.80;50.50;79.70;0E+00;64.6;52.8;50.9;79.8
6E-08;67.90;28.60;29.50;87.10;1E-07;68.60;28.60;27.70;88.80;1E-07;68.2;27.6;28.5;87.9
4E-08;69.40;44.60;44.10;89.70;8E-08;69.40;44.60;46.70;89.70;9E-08;69.4;45.9;45.5;89.7
3E-08;69.40;44.80;45.30;89.60;6E-08;69.30;44.80;44.30;89.40;7E-08;69.3;44.5;45;89.5
5E-12;68.20;52.80;52.40;87.00;2E-12;67.80;52.80;47.10;86.50;5E-12;68;50.6;50;86.8
4E-16;66.30;51.80;50.50;83.20;1E-16;65.80;51.80;45.50;82.70;5E-16;66.1;49.6;48.2;82.9
0E+00;64.40;50.80;48.60;79.40;0E+00;64.00;50.80;43.90;78.90;0E+00;64.2;48.7;46.5;79.2
0E+00;62.40;49.70;46.70;75.60;0E+00;62.10;49.70;42.30;75.10;0E+00;62.3;47.7;44.7;75.3
0E+00;60.70;48.80;45.10;72.20;0E+00;60.30;48.80;40.90;71.70;0E+00;60.5;46.8;43.2;71.9
0E+00;59.00;47.90;43.50;69.00;6E-08;62.00;47.90;33.40;75.90;0E+00;58.8;46;41.8;68.7
0E+00;57.40;47.00;42.00;66.00;1E-07;69.10;47.00;36.70;89.70;3E-08;58.8;41.5;38.2;69.2
3E-08;60.30;36.80;34.20;72.40;3E-08;69.70;36.80;58.30;89.40;1E-07;69;31;30.8;89.7
5E-08;69.20;37.70;37.20;89.70;5E-12;68.30;37.70;60.90;86.70;5E-08;69.7;56.5;55.9;89.5
1E-08;69.70;58.70;58.50;89.40;-3E-14;66.40;58.70;58.50;82.90;1E-10;68.7;60.5;61.4;87.4
2E-12;68.30;60.30;60.90;86.70;2E-17;64.50;60.30;56.10;79.10;-2E-13;66.7;59.2;58.9;83.6
-4E-15;66.50;59.10;58.60;83.10;0E+00;62.80;59.10;54.10;75.70;4E-16;65;58;56.7;80
0E+00;64.60;57.80;56.30;79.30;0E+00;61.00;57.80;52.00;72.30;0E+00;63.1;56.8;54.5;76.4
0E+00;62.70;56.60;54.10;75.60;0E+00;59.30;56.60;50.00;69.10;0E+00;61.3;55.7;52.4;72.9
7E-08;68.10;22.30;23.80;87.80;2E-07;67.70;22.30;23.20;87.50;2E-07;68;22.2;23.6;87.6
7E-08;68.90;24.50;25.10;89.70;1E-07;68.90;24.50;25.10;89.70;2E-07;68.9;24.5;25.2;89.7
5E-08;69.30;38.70;38.70;89.70;1E-07;69.30;38.70;38.60;89.70;1E-07;69.3;38.6;38.7;89.7
4E-08;69.40;44.50;44.80;89.60;8E-08;69.40;44.50;44.80;89.60;9E-08;69.4;44.4;44.8;89.6
1E-11;68.40;54.70;54.60;87.30;3E-11;68.40;54.70;55.00;87.40;3E-11;68.4;54.7;54.5;87.3
1E-15;66.50;53.50;52.50;83.50;3E-15;66.50;53.50;52.90;83.60;3E-15;66.5;53.5;52.4;83.5
0E+00;64.60;52.40;50.50;79.70;0E+00;64.60;52.40;50.90;79.80;0E+00;64.6;52.4;50.4;79.7
7E-08;68.60;26.70;27.70;88.80;1E-07;67.90;26.70;29.50;87.10;2E-07;68.6;26.7;27.7;88.8
4E-08;69.40;47.20;46.70;89.60;8E-08;69.40;47.20;44.10;89.70;9E-08;69.4;47.2;46.7;89.6
3E-08;69.30;43.80;44.40;89.40;7E-08;69.40;43.80;45.30;89.60;7E-08;69.3;43.7;44.3;89.4
9E-13;67.80;47.80;47.10;86.50;1E-11;68.20;47.80;52.40;87.00;2E-12;67.8;47.8;47.1;86.5
4E-17;65.80;46.90;45.50;82.70;1E-15;66.30;46.90;50.50;83.20;1E-16;65.9;46.9;45.5;82.7
0E+00;64.00;46.10;43.90;78.90;0E+00;64.40;46.10;48.60;79.40;0E+00;64;46;43.9;78.9
0E+00;62.10;45.20;42.40;75.10;0E+00;62.40;45.20;46.70;75.60;0E+00;62.1;45.2;42.3;75.1
0E+00;60.30;44.40;41.00;71.70;0E+00;60.70;44.40;45.10;72.20;0E+00;60.3;44.4;40.9;71.7
3E-08;62.00;35.20;33.50;75.90;0E+00;59.00;35.20;43.50;69.00;7E-08;62;35.2;33.4;75.9
5E-08;69.10;37.20;36.80;89.70;0E+00;57.40;37.20;42.10;66.00;1E-07;69.1;37.2;36.8;89.7
2E-08;69.70;58.50;58.30;89.40;6E-08;60.30;58.50;34.20;72.40;4E-08;69.7;58.5;58.3;89.4
2E-12;68.30;60.30;60.90;86.70;1E-07;69.20;60.30;37.20;89.70;5E-12;68.3;60.3;60.9;86.7
-1E-14;66.40;58.90;58.50;82.90;3E-08;69.70;58.90;58.50;89.40;-3E-14;66.4;58.9;58.5;82.9
9E-17;64.50;57.70;56.20;79.10;4E-12;68.30;57.70;60.90;86.70;1E-16;64.5;57.7;56.2;79.1
0E+00;62.80;56.60;54.10;75.70;-1E-14;66.50;56.60;58.60;83.10;0E+00;62.8;56.6;54.1;75.7
0E+00;61.00;55.40;52.00;72.30;0E+00;64.60;55.40;56.30;79.30;0E+00;61;55.4;52;72.3
0E+00;59.30;54.30;50.00;69.10;0E+00;62.70;54.30;54.10;75.60;0E+00;59.3;54.3;50;69.1
7E-08;67.70;21.70;23.30;87.50;2E-07;68.10;21.70;23.90;87.80;2E-07;67.7;21.7;23.3;87.5
7E-08;68.90;24.40;25.10;89.70;1E-07;68.90;24.40;25.20;89.70;2E-07;68.9;24.4;25.1;89.7
