Load1;Ts_o_1;Ts_i_1;Tp_o_1;Tp_i_1;Load2;Ts_o_2;Ts_i_2;Tp_o_2;Tp_i_2;Load3;Ts_o_3;Ts_i_3;Tp_o_3;Tp_i_3
8.24217E-08;65.8;45.8;49.3;179;8.8586E-08;39.7;45.8;83.7;141;6.34696E-08;81.6;24.6;49.8;1082
1.16301E-07;64.5;49.4;55.7;267;1.44889E-07;41.6;49.4;82.7;142;1.83343E-07;57;27.3;56.2;1970
1.11756E-07;64.7;50.5;55.5;237;1.27704E-07;42;50.5;83.1;142;1.92954E-07;59.3;26.9;33.2;2968
1.13921E-07;61.3;45.9;59.7;198;1.7048E-07;41.9;45.9;82.1;142;1.56885E-07;56.1;26.8;36.6;3084
1.09819E-07;49.4;37.5;80.9;143;1.34686E-07;42.9;37.5;82.9;142;2.04416E-07;58.4;26.9;25.6;2496
1.17472E-07;50.6;39;80.5;143;1.1699E-07;43.4;39;83.1;141;1.75787E-07;69.5;26.9;25.6;3603
1.21512E-07;51.2;39.3;79.7;145;2.20667E-07;43.2;39.3;79.9;144;2.06497E-07;61.7;27.2;-101;2770
1.2582E-07;52.2;39.9;78.3;153;1.83016E-07;44.1;39.9;81.6;139;1.98863E-07;64.1;27.4;34;3451
1.28444E-07;52.8;40.5;77.6;160;1.73937E-07;46.4;40.5;79;175;2.13096E-07;63.2;27.5;13.2;2839
1.30103E-07;53.1;40.9;77.5;162;1.19797E-07;45;40.9;82.9;131;2.19723E-07;68.4;27.6;16.8;2941
5.98113E-11;52.8;42.2;85.6;140;1.57844E-12;43.6;42.2;83.6;137;5.81865E-11;51.8;27.6;74;885
-4.09667E-17;51.5;41.5;81.6;133;-9.28497E-15;42.7;41.5;79.7;129;5.45072E-14;50.6;27.3;69.6;490
0;50.2;40.8;77.8;126;2.78549E-17;41.7;40.8;76.1;122;5.45072E-17;49.3;27;66.3;200
0;48.9;40.2;74.3;119;0;40.8;40.2;72.6;116;0;48.1;26.8;63.2;143
0;47.7;39.5;71;113;0;39.9;39.5;69.4;110;0;46.9;26.5;60.5;137
0;46.6;38.9;67.9;107;0;39.1;38.9;66.4;104;0;45.8;26.3;58;129
3.35945E-07;69.3;52.3;-461.2;13528;5.62941E-07;67.3;52.3;-37.9;8773;6.18991E-07;57.3;33.2;47.2;2380
2.45106E-07;70.3;55.9;-622.6;11622;4.86559E-07;67.4;55.9;-24.1;6706;5.03193E-07;52.9;33.6;70.4;90
-2.04055E-10;71.2;55.3;39.1;4784;2.08188E-08;69.5;55.3;-2098.8;2229;3.57745E-08;69.3;39.2;40;89.9
-8.19333E-17;69.2;54.2;26.6;1834;9.36575E-09;69.9;54.2;-73.6;102;1.79765E-08;69.7;54.5;54.6;89.8
0;67.2;53.2;22.5;708;6.7966E-10;69.1;53.2;56.3;90.4;6.41005E-09;69.7;61.3;61.8;89.5
0;65.3;52.1;21.1;281;9.28497E-15;67.2;52.1;47.4;88.4;4.08804E-13;68.1;61;61.7;86.5
0;63.4;51.1;20.6;147;0;65.3;51.1;43.6;84.8;4.08804E-17;66.2;59.7;59.3;82.7
0;61.6;50.2;20.4;140;0;63.4;50.2;41.6;80.9;0;64.3;58.5;56.9;78.9
0;59.9;49.2;20.2;133;0;61.7;49.2;40.1;77.2;0;62.5;57.3;54.7;75.3
0;58.2;48.3;20.1;126;0;59.9;48.3;38.8;73.7;0;60.8;56.1;52.6;71.9
0;56.6;47.4;20;119;0;58.3;47.4;37.6;70.5;0;59.1;55;50.6;68.8
0;55.1;46.6;19.9;113;0;56.7;46.6;36.5;67.4;0;57.5;53.9;48.7;65.8
0;53.6;45.7;19.7;106;0;55.1;45.7;35.4;64.3;0;55.8;52.8;46.8;62.8
0;52.2;44.9;19.6;101;0;53.7;44.9;34.4;61.6;0;54.3;51.8;45.1;60.2
0;50.9;44.1;19.6;96;0;52.3;44.1;33.4;59;0;52.9;50.8;43.6;57.7
0;49.6;43.4;19.5;91.3;0;50.9;43.4;32.5;56.7;0;51.6;49.8;42.1;55.4
9.73929E-08;49.4;36.7;62.9;177;0;49.6;36.7;31.7;54.4;0;50.2;48.9;40.7;53.3
8.46351E-08;50.3;36.6;77.7;188;0;48.4;36.6;30.9;52.3;0;49;48;39.4;51.2
7.26462E-08;47.2;34.7;82.2;142;0;47.2;34.7;30.2;50.3;0;47.8;47.1;38.2;49.3
8.47592E-08;50;36.2;77.9;190;0;46.1;36.2;29.5;48.4;0;46.6;46.3;37;47.5
6.95253E-08;46.9;34.3;82.4;142;0;45;34.3;28.9;46.7;0;45.5;45.5;36;45.8
7.99169E-08;47.1;34.6;81.9;142;0;44;34.6;28.2;45;0;44.5;44.7;34.9;44.2
8.46994E-08;47.1;34.6;81.7;142;0;43;34.6;27.7;43.5;0;43.4;43.9;34;42.7
7.52599E-08;46.8;34.2;82.1;142;0;42;34.2;27.1;42;0;42.5;43.2;33;41.3
1.0307E-07;49.2;35.4;77.5;178;0;41.1;35.4;26.6;40.6;0;41.5;42.4;32.2;39.9
8.98747E-08;47.6;33.9;79;170;0;40.2;33.9;26.1;39.3;0;40.6;41.7;31.4;38.7
7.8928E-08;48.5;35.7;80.9;154;0;39.4;35.7;25.7;38.2;0;39.8;41.1;30.7;37.6
8.48104E-08;46;33.1;81.7;142;0;38.6;33.1;25.2;37;0;38.9;40.4;30;36.4
6.32275E-08;46.3;33.5;82.9;142;0;37.8;33.5;24.8;36;0;38.1;39.8;29.3;35.4
5.41665E-08;46.1;33.3;83.3;142;0;37;33.3;24.4;34.9;0;37.4;39.2;28.6;34.4
7.71398E-08;44.5;31;82.1;142;1.16318E-07;41.9;31;58.3;78.9;0;36.6;38.6;28;33.5
7.8656E-12;44.9;32;84.6;138;2.6997E-08;43.9;32;80.6;111;0;35.9;38;27.5;32.6
8.19333E-16;43.8;31.6;80.8;131;1.17195E-08;36.8;31.6;84.4;138;0;35.2;37.4;26.9;31.8
0;42.8;31.2;77.1;124;2.80155E-08;37.6;31.2;84.7;130;0;34.6;36.9;26.4;31
1.93449E-08;39.5;25.2;82.6;137;3.76821E-08;42.4;25.2;81.6;96.3;0;33.9;36.3;25.9;30.2
7.48477E-08;44.8;31.6;81.9;141;1.19886E-07;49.4;31.6;72.5;93.7;0;33.3;35.8;25.5;29.5
7.15761E-08;45.8;33;82.1;141;1.05677E-07;52.6;33;69;92.5;0;32.7;35.3;25;28.9
7.90235E-08;48.5;34.4;78.4;186;1.81718E-07;48.6;34.4;71.8;96.8;0;32.1;34.8;24.6;28.2
6.86347E-08;46.5;33.8;82.1;142;7.56586E-08;51.6;33.8;71.9;93.3;0;31.6;34.3;24.3;27.7
7.35311E-08;45.8;33;81.9;141;1.11873E-07;50.8;33;71.9;94.1;0;31.1;33.8;23.9;27.1
7.38256E-08;63.6;28.9;39.9;166;1.92375E-07;46.8;28.9;74.5;100;0;30.6;33.4;23.6;26.6
6.59383E-08;66.2;48.1;52.4;152;1.13026E-07;50.4;48.1;73.2;95.4;0;30.1;32.9;23.3;26.1
7.91931E-08;65.6;52.7;56.6;169;1.34899E-07;51.3;52.7;71.6;97.4;0;29.6;32.5;23;25.6
7.35393E-08;59.4;47.9;66;149;8.51924E-08;47.9;47.9;78.8;97.2;0;29.2;32.1;22.7;25.2
7.5926E-08;46.9;33.8;81.6;144;2.01916E-07;44.7;33.8;78.3;108;0;28.8;31.7;22.4;24.8
9.13962E-08;50.5;36.3;76.1;273;1.44879E-07;46.7;36.3;78.6;99.8;0;28.4;31.3;22.2;24.4
6.99952E-08;47.6;35.3;82.4;143;1.20686E-07;46.4;35.3;79.8;100;0;28;30.9;21.9;24.1
7.41964E-08;46.8;34.2;82.3;142;1.23238E-07;44;34.2;81.3;112;0;27.6;30.5;21.7;23.7
7.5477E-08;46.8;34.2;82.2;142;1.82469E-07;45.2;34.2;80.6;108;0;27.2;30.2;21.5;23.4
8.08039E-08;48.9;35.4;79.6;158;1.83035E-07;46.1;35.4;78.6;105;0;26.9;29.8;21.3;23.1
3.22367E-08;47.1;35;82.6;138;6.08165E-11;46.4;35;85;88.8;0;26.6;29.5;21.1;22.8
1.9623E-11;41.9;28.1;84.8;138;7.95257E-09;41.9;28.1;83.1;107;0;26.2;29.2;21;22.5
4.09667E-15;41.1;27.9;80.8;131;2.59979E-12;35.6;27.9;82.9;135;0;25.9;28.9;20.8;22.3
0;40.2;27.7;77.1;124;2.78549E-16;34.9;27.7;79;127;0;25.6;28.6;20.6;22
0;39.3;27.4;73.6;118;0;34.3;27.4;75.4;120;0;25.3;28.3;20.5;21.8
0;38.5;27.2;70.3;111;0;33.7;27.2;72;114;0;25.1;28;20.3;21.6
0;37.7;26.9;67.3;106;0;33.1;26.9;68.8;108;0;24.8;27.7;20.2;21.4
0;37;26.7;64.4;100;0;32.5;26.7;65.8;102;0;24.5;27.4;20.1;21.2
0;36.2;26.4;61.7;95.3;0;31.9;26.4;63;97.2;0;24.3;27.2;20;21
0;35.6;26.2;59.1;90.7;0;31.4;26.2;60.4;92.5;0;24;26.9;19.9;20.9
0;34.8;25.9;56.6;86.1;0;30.9;25.9;57.8;87.7;0;23.8;26.6;19.7;20.7
0;34.2;25.7;54.3;82;9.01524E-08;51.1;25.7;66.8;89.2;0;23.6;26.4;19.6;20.5
8.08137E-08;45.3;32;71.8;175;1.64706E-07;52.2;32;66.4;92.2;0;23.4;26.2;19.6;20.4
6.47093E-08;45.8;33;82;141;9.70883E-08;55.3;33;72.4;91.8;1.81009E-07;57.6;26.4;66.8;358
7.42152E-08;45.5;32.6;81.9;141;8.0016E-08;52.2;32.6;70.3;92.5;1.8356E-07;49.8;24.9;69.2;683
7.95646E-08;48.4;34.3;78.4;182;1.86431E-07;47.8;34.3;73.2;99;1.83281E-07;46.9;24.7;71.7;542
8.01566E-08;49.2;35.4;78.3;180;1.23708E-07;48.2;35.4;76.4;96.8;1.61852E-07;53.3;24.7;54.2;1105
7.03332E-08;49.4;35.7;79;177;7.70234E-08;46;35.7;79.9;102;1.62849E-07;66.1;24.8;37.6;1641
7.08162E-08;48.1;35.3;81.5;145;1.89838E-07;45.9;35.3;77.2;106;1.88378E-07;61.3;24.9;48.8;1512
7.49198E-08;47;34.5;82.1;142;1.82456E-07;45.5;34.5;79.1;105;1.91454E-07;56.4;24.9;54.9;1739
8.81005E-08;48.8;35;78.4;172;1.47813E-07;47.9;35;77.6;107;1.97551E-07;60.1;25.1;-56.8;1877
7.19764E-08;47.8;35.5;82.3;142;1.17932E-07;45.9;35.5;80.7;107;1.69711E-07;65.5;25.1;23.4;3271
8.83876E-08;48.8;35.2;78.8;167;1.29626E-07;42.6;35.2;82.1;127;2.11832E-07;58.3;25.1;42;2076
8.37572E-08;49.7;36.2;78.7;171;2.12437E-07;43.2;36.2;80;124;1.91157E-07;60.6;25.1;-5.6;2065
8.47686E-08;48.1;35.6;81.5;143;1.21328E-07;42.7;35.6;83.8;126;1.87604E-07;58.2;25.1;-79;2026
7.96257E-08;46.8;34.1;82.1;142;1.51182E-07;40.6;34.1;82.5;142;1.79167E-07;63.7;25;-35;2496
5.35406E-08;46.6;33.9;83.5;142;1.17923E-07;41;33.9;83.2;142;1.90718E-07;59.4;24.8;-26.3;2171
8.54151E-08;45.4;32.2;81.8;142;1.48717E-07;40.8;32.2;82.5;142;1.63943E-07;70;24.7;9.5;2921
8.46412E-08;45.4;32.2;81.8;142;1.44702E-07;40.3;32.2;82.6;142;1.74805E-07;61.6;24.7;43.4;2246
6.8824E-12;46.1;33.7;84.7;138;7.79492E-08;39.5;33.7;83.4;140;-3.40534E-10;60.2;24.8;40.4;1105
2.00593E-08;42.2;28.8;82.8;137;2.18327E-08;38.4;28.8;84.7;140;4.82784E-08;54.7;21.8;58.9;691
2.2553E-08;39.5;25;83.6;139;4.56003E-08;37.2;25;84.6;141;2.42816E-08;71.3;20.9;36;797
1.52543E-08;39.5;24.9;83.8;138;3.33005E-08;37.9;24.9;84.5;140;4.07619E-08;82.3;20.8;51.4;724
7.97977E-08;45.5;32.5;82;142;1.48652E-07;51.7;32.5;70.6;112;2.27524E-07;56;33.5;59.8;1247
8.17908E-08;49.7;35.7;78;191;1.46575E-07;63.4;35.7;59.5;113;1.88864E-07;67;50.2;47.3;729
7.9765E-08;49.3;35.8;78.9;169;1.56787E-07;63.2;35.8;60.9;117;1.86567E-07;63.6;46.1;24.8;981
8.01361E-08;49.3;35.7;79;167;1.44233E-07;63.3;35.7;60.7;116;1.70098E-07;69.3;24.9;34;1836
7.91054E-08;48.2;35.1;80.6;148;1.41222E-07;63.9;35.1;60.3;115;1.67102E-07;60.7;25;56.2;1730
8.9699E-08;50.5;36.3;76.4;248;1.22991E-07;50.6;36.3;73.4;130;1.89282E-07;57.3;25;45.3;1506
7.08584E-08;47.6;35.1;82.3;143;1.99043E-07;41.7;35.1;80.5;133;1.91057E-07;70.7;25;9.6;2003
7.98932E-08;49;35.4;79.3;163;1.16127E-07;45.9;35.4;79.5;105;1.78116E-07;56.8;25;58.5;1835
7.9869E-08;48.6;35.4;80.2;150;1.19824E-07;44.4;35.4;80.5;112;1.93175E-07;59.7;24.9;52.1;1757
8.50103E-08;50;36.1;77.5;198;1.97596E-07;45;36.1;78.6;108;1.80907E-07;60.1;24.9;36.8;1365
7.94614E-08;48.5;35.5;80.5;148;1.48025E-07;46.3;35.5;79.1;100;1.72987E-07;66.6;25;13.3;1724
9.55011E-08;50.9;36.3;73.6;300;1.07313E-07;46.3;36.3;80.4;101;1.86462E-07;55.3;24.9;31.7;2408
6.84422E-08;48.3;36.1;82.4;144;1.22307E-07;46.6;36.1;79.2;100;1.79755E-07;64.6;24.9;47.2;2386
6.14328E-08;46.6;33.8;83;142;1.76799E-07;43;33.8;78.3;117;1.80099E-07;62.5;24.9;13.8;1470
8.84634E-08;49.8;35.5;76.6;252;1.62351E-07;41.6;35.5;81.3;126;1.85954E-07;60.1;24.8;37.7;2062
4.91633E-08;47.8;35.7;82.4;143;9.50567E-08;49.7;35.7;75;96.3;8.79583E-08;71.7;24.1;-54.3;741
5.69006E-08;44.6;31.2;83.2;142;1.32352E-07;44.3;31.2;80.5;103;1.83353E-07;59.1;24.6;33.2;788
8.22156E-08;45.2;32.1;81.8;142;1.14757E-07;43.9;32.1;81.2;104;1.42046E-07;62.8;24.3;31.5;1098
4.79392E-08;45.5;32.4;83.7;141;1.13415E-07;44.3;32.4;81;101;1.54378E-07;51.3;24.2;58.2;942
1.8435E-12;45.4;32.9;84.1;137;1.1934E-08;50.6;32.9;73;88.4;1.70744E-09;53.5;23.4;66.9;116
2.04833E-16;44.3;32.4;80.2;130;9.28497E-15;49.3;32.4;70.2;84.7;6.81341E-14;52;23.3;64.1;133
0;43.3;32;76.6;123;0;48.1;32;67.2;80.8;6.81341E-18;50.7;23.1;61.3;130
0;42.4;31.6;73.1;116;0;46.9;31.6;64.3;77.1;0;49.4;23;58.8;124
6.11837E-08;41.8;30.1;73.2;124;9.12944E-08;52.1;30.1;69.7;85.9;3.76155E-08;48.6;22.7;55.3;253
4.80998E-08;44.7;31.5;83.4;141;1.1754E-07;52;31.5;68.1;90.3;1.57804E-07;53.3;25;66.9;133
4.68872E-08;44.4;31.1;83.3;141;1.15178E-07;50.8;31.1;69.7;90.7;1.42881E-07;51;24.5;69.6;174
5.01788E-08;44.5;31.2;83.1;141;8.71701E-08;53.7;31.2;71.2;90.6;7.78445E-08;51.3;24.7;71;121
7.0282E-08;46.9;33.1;80.4;153;8.32462E-08;54.5;33.1;68.5;90.8;2.12544E-07;55.5;25.4;69.6;315
7.13008E-08;46.6;33.3;80.7;146;1.33972E-07;53.9;33.3;73.7;92.2;1.29769E-07;50.6;24.6;71;201
7.17511E-08;45.5;32.8;81.5;141;1.20769E-07;55.9;32.8;71.4;90.8;1.34517E-07;49.4;24.3;72.6;188
4.93652E-08;45.7;32.8;83;141;1.21264E-07;55.6;32.8;72;90.9;1.39716E-07;50.4;24.5;70.9;185
5.60768E-08;44.9;31.6;83;141;1.26666E-07;54.3;31.6;64.1;91.5;1.40285E-07;50.7;24.8;70.3;259
7.14074E-08;44.9;31.7;82.1;141;9.28144E-08;54.7;31.7;65.5;92.1;1.20776E-07;47.7;24.4;75;365
7.38768E-08;47.8;33.8;78.9;176;9.67447E-08;52.8;33.8;69;92.6;1.79682E-07;48.3;24.8;73.5;249
4.51739E-08;46.9;34.4;83.3;141;1.07214E-07;52.5;34.4;69.3;93.1;1.28916E-07;48.2;24.9;75;325
4.2827E-08;47;33.9;82.2;162;1.84178E-07;48.2;33.9;72.4;97.6;1.54061E-07;46.9;24.6;74.3;522
6.89735E-08;49.9;36.5;79.6;219;1.06876E-07;51.9;36.5;70.7;93.8;1.57029E-07;47.1;24.6;76.1;290
8.9522E-08;44.5;31.1;81.2;142;1.26474E-07;52.5;31.1;69.5;93.9;1.6336E-07;46.7;24.7;77.6;324
7.413E-08;45.3;32.2;82;142;1.26498E-07;53.2;32.2;68.6;93.8;1.46004E-07;46.1;24.6;76.3;513
6.31907E-08;45.8;32.9;82.6;141;8.94848E-08;50.6;32.9;72.6;94.8;1.48369E-07;46;24;75.9;571
5.34054E-08;47.9;33.9;79;135;1.35279E-07;46.1;33.9;76.6;95.5;1.38012E-07;44.8;23.9;77;419
3.99999E-09;69.8;58.5;58.6;89.8;3.7424E-08;52.8;58.5;69.3;90.3;1.68427E-08;45.9;23.6;78.9;159
1.71376E-08;50.8;38.6;75.9;121;1.94158E-08;45.4;38.6;78.5;88.8;1.88309E-08;39.8;21.6;82.2;136
2.04833E-13;38.9;24.4;82.4;134;1.58773E-11;44;24.4;78.5;87.1;2.72536E-14;38.7;21.5;79;115
4.09667E-17;38.2;24.3;78.5;127;1.85699E-15;43;24.3;74.9;83;4.08804E-19;37.9;21.4;75.4;110
0;37.5;24.3;74.9;120;0;42;24.3;71.5;79.2;0;37.2;21.3;72;105
0;36.7;24.1;71.6;114;0;41.1;24.1;68.4;75.6;0;36.4;21.2;68.8;99.6
4.59523E-08;38.2;25.3;73.1;122;8.87169E-08;53.2;25.3;67.7;86;7.04479E-08;37.2;21.2;65.1;207
3.73227E-08;43.3;29.6;83.8;141;9.99508E-08;57.2;29.6;68.7;89.3;1.21895E-07;55.9;24.4;72.9;91.3
4.62518E-08;43.8;30.4;83.1;141;6.23857E-08;57.2;30.4;71.6;89.1;1.04789E-07;56.7;24.6;72.1;94.5
6.04889E-08;44.5;31.3;82.5;141;9.36463E-08;59.1;31.3;66.4;89.1;1.22388E-07;57.8;25;68.6;196
6.64807E-08;44.8;31.8;81.9;140;9.88533E-08;59.3;31.8;65.8;89.2;7.73485E-08;55;24.6;68.4;99
5.75561E-08;45;32;82.3;140;9.68079E-08;58.9;32;66.8;89.3;1.55863E-07;56.4;25;70.2;150
4.67573E-08;44.5;31.3;83.2;141;1.0237E-07;58.5;31.3;67.3;89.5;1.71853E-07;55.7;25.1;70.7;202
6.21423E-08;44.2;30.9;82.4;141;9.99982E-08;58.1;30.9;68.4;89.6;9.1008E-08;54.8;25;66.2;103
6.47318E-08;46.4;32.5;80.1;159;1.05753E-07;57.7;32.5;68.9;90;1.40085E-07;53.1;24.6;66.4;182
1.16759E-08;47.2;34.9;84.6;140;1.02976E-07;57.2;34.9;70;90.2;1.33528E-07;53.2;25;67.5;129
6.65778E-08;47.1;33.6;80.9;149;1.08864E-07;57;33.6;70.2;90.5;1.15299E-07;55.1;25.4;70.2;181
7.22775E-08;47.3;33.6;80;156;1.05186E-07;56.5;33.6;71.3;90.6;1.48833E-07;51.5;24.7;70.6;246
7.17957E-08;45.7;32.9;81.7;142;1.11152E-07;56.4;32.9;71.2;90.8;1.51194E-07;50.9;24.6;69.9;168
6.87875E-08;45.4;32.6;81.8;140;1.06108E-07;56.2;32.6;72;90.9;1.1764E-07;49.4;24.4;73;159
4.79011E-08;46.8;33.1;81.1;154;1.33769E-07;49.2;33.1;71.5;93.2;1.37875E-07;49.8;24.5;72;229
2.43203E-08;47.4;35.2;84.2;140;1.24095E-07;52.2;35.2;69.7;91.2;1.73888E-07;51.8;24.8;68;217
5.10158E-08;44.1;30.8;83;141;5.65984E-08;53.9;30.8;73;89.6;8.77131E-08;53.4;25;64.4;186
2.91584E-08;39.8;25.2;84;140;4.86087E-08;54.7;25.2;64.9;88.8;4.94653E-11;51.7;24.5;70.5;93
1.07841E-08;39.5;25.2;83.4;137;1.87166E-08;52.2;25.2;67.2;88.6;2.61362E-08;48.7;23.4;70.5;92.1
7.91066E-09;39.2;24.5;84.3;139;2.78363E-08;53.2;24.5;67.1;88.8;1.44444E-11;43.3;20.8;78.4;87.3
4.09667E-15;38.4;24.4;80.8;131;8.72787E-12;54.8;24.4;74;86.9;1.36268E-15;42.4;20.7;74.7;83.4
0;37.6;24.2;77.1;124;9.28497E-16;53.4;24.2;70.7;82.8;0;41.5;20.7;71.3;79.5
0;36.9;24.1;73.6;117;0;52;24.1;67.5;79;0;40.6;20.6;68.2;75.9
0;36.1;23.9;70.3;111;0;50.7;23.9;64.6;75.3;0;39.7;20.5;65.2;72.5
0;35.5;23.7;67.3;106;0;49.4;23.7;61.9;72;0;38.9;20.5;62.5;69.3
0;34.8;23.6;64.4;100;0;48.2;23.6;59.4;68.8;0;38.1;20.4;59.9;66.3
0;34.1;23.4;61.5;95;0;47;23.4;56.8;65.6;0;37.3;20.3;57.3;63.3
4.44337E-08;36.6;24.8;67.3;111;8.20615E-08;62.9;24.8;51.1;89.2;0;36.5;20.3;55;60.6
4.80625E-08;42.6;28.9;82.2;139;8.5482E-08;63;28.9;51.2;89;1.19226E-07;63.8;24.3;51;197
7.85372E-09;44;30.6;84.4;136;4.42345E-08;61.9;30.6;52.9;89;8.92611E-08;60.7;24;53.8;89.2
4.64972E-08;44.3;31;83.1;140;1.10057E-07;61.2;31;53.1;89;1.25936E-07;61.9;24.5;53.3;88.9
5.43193E-08;44;30.6;82.5;140;9.51681E-08;62.7;30.6;52.5;89;1.11124E-07;61.4;24.6;54;88.6
5.56208E-08;44;30.8;82.3;140;6.29205E-08;62.4;30.8;53.8;89.1;9.62843E-08;59.2;24.4;61.9;88.8
5.8815E-08;44.1;30.9;82;140;1.0673E-07;57.7;30.9;64.5;89.1;1.34911E-07;59.5;24.7;61.7;94.1
4.04738E-08;44.5;31.4;83;140;5.01268E-08;58.7;31.4;69.2;89;1.34608E-07;60.5;25.2;55.1;103
4.57475E-08;44.4;31.1;83.1;140;1.09573E-07;56.8;31.1;68.9;89.4;8.4504E-08;63.9;41.1;56.8;90
5.21489E-08;43.3;29.8;82.8;141;1.13061E-07;56.4;29.8;69.1;89.1;1.30106E-07;64.9;51.5;60.5;89.9
2.27426E-08;46;33.3;84.2;140;5.38667E-08;56.5;33.3;73.4;89.1;1.26331E-07;64.8;53.3;62.3;89.9
5.55729E-08;44.3;31.1;82.7;141;1.25042E-07;63.4;31.1;58.4;90;1.08553E-07;54.3;24.3;65.9;93.1
5.19728E-08;43;29.3;82.7;140;9.50316E-08;64.6;29.3;59.9;89.9;1.29884E-07;56.7;24.9;65.5;106
4.1879E-08;44.5;31.3;83.4;140;7.18006E-08;64.9;31.3;61.7;89.8;7.02844E-08;58.2;25.1;67.7;91.4
1.63867E-14;44.2;31.8;82.1;133;2.98047E-11;54.4;31.8;64.9;87.9;2.68448E-11;52.7;23.5;67.4;87.5
4.09667E-18;43.2;31.4;78.3;126;2.38364E-08;54.1;31.4;64.9;88.4;2.72536E-15;51.4;23.4;64.6;83.5
0;42.2;31;74.7;119;5.10673E-12;55.3;31;72.3;86.6;0;50.1;23.3;61.9;79.7
0;41.3;30.6;71.4;113;8.76315E-09;54;30.6;68.4;83;0;48.9;23.2;59.3;76.1
0;40.4;30.2;68.2;107;4.00182E-11;57.6;30.2;55;87.5;0;47.7;23;56.9;72.6
0;39.5;29.9;65.3;102;4.64248E-15;56;29.9;53;83.3;0;46.5;22.9;54.7;69.4
0;38.7;29.5;62.5;96.7;0;54.5;29.5;51;79.4;0;45.4;22.8;52.5;66.4
0;37.9;29.2;59.9;92;0;53.1;29.2;49.1;75.8;0;44.4;22.6;50.5;63.6
8.9075E-08;57.9;32.4;62;305;1.27297E-07;67.7;32.4;44.1;89.6;9.63552E-08;59.9;23;52.6;86.4
3.56164E-08;54.5;32.3;68.3;102;7.20021E-08;66.6;32.3;46.3;88.7;1.27303E-07;58.7;23.1;64.2;88.9
5.26454E-08;42.2;28.3;82.5;140;7.80847E-08;65.2;28.3;49.4;88.8;1.21407E-07;60;23.6;53.8;88.5
1.73724E-07;64.6;40.1;32.6;3832;3.44023E-07;56.6;40.1;57;588;4.15028E-07;61.1;29.2;54.8;509
1.59245E-07;66;42;31.9;3724;3.18221E-07;55.5;42;63.4;90;3.79184E-07;61.9;30;57.7;90
1.64667E-07;67.4;43;18.9;4344;3.30087E-07;54.2;43;65.2;90;3.89024E-07;61.2;30.4;58.8;90
1.70694E-07;68.7;44.1;-23.7;7161;3.43826E-07;52.7;44.1;67.3;90;4.0069E-07;60.3;30.8;60.1;90
-5.90453E-10;68.7;43.8;0;2575;1.42988E-10;52.5;43.8;76.4;88.1;2.80712E-10;59.9;30.7;76.7;88.1
-1.229E-16;66.8;43.1;0;992;9.28497E-14;51.2;43.1;73;84.3;1.36268E-14;58.3;30.3;73.2;84.3
0;64.9;42.4;0;389;-3.71399E-16;49.9;42.4;69.8;80.4;-5.45072E-17;56.7;30;70;80.4
0;63.1;41.7;0;169;-9.28497E-18;48.7;41.7;66.8;76.7;0;55.2;29.6;66.9;76.7
0;61.3;41;0;142;0;47.5;41;63.9;73.2;0;53.8;29.3;64.1;73.2
0;59.6;40.3;0;135;0;46.3;40.3;61.2;70;0;52.4;29;61.4;70
2.78833E-07;68.7;46.3;-186.7;10707;4.87351E-07;64;46.3;16.7;4904;6.0802E-07;57.5;31.6;38.7;3025
2.02338E-07;70.1;49.2;-135.8;8678;4.19036E-07;63.2;49.2;33.2;2831;4.59243E-07;56.1;32.9;66.4;90
1.84493E-07;69.6;47.7;-35.5;6422;3.83877E-07;49.8;47.7;72.6;102;4.25771E-07;58.5;32.3;63.4;90
1.84032E-07;69.2;44.8;-48.8;7830;3.45788E-07;52.5;44.8;68.5;90;3.95945E-07;60.7;31.5;60.4;90
1.60383E-07;67.8;44;-6.6;4017;3.22189E-07;55.1;44;65.3;90;3.7743E-07;62;31;58.6;90
1.33866E-07;57.8;41.8;72.9;102;3.0414E-07;57;41.8;62.9;90;4.08577E-07;59.7;29.7;59.5;90
1.21093E-08;69.2;52.2;54.1;90;3.06259E-07;56.7;52.2;61.5;90;3.78517E-07;62;31.1;58.7;90
1.36214E-09;68.9;47;47.9;89;2.59791E-07;61.7;47;57.4;90;3.54794E-07;63.7;32;57.9;90
1.229E-15;67;45.8;45.9;85.6;2.28464E-07;65.1;45.8;54.8;90;3.47703E-07;64.2;32.4;57.7;90
0;65.1;45;44.4;81.8;5.03134E-08;69.1;45;56.6;89.8;3.45577E-07;64.4;33.1;58.4;90
0;63.3;44.3;42.9;78.1;4.44286E-09;69.5;44.3;59.8;89.3;3.55633E-07;63.6;33.5;59.4;90
0;61.5;43.5;41.5;74.5;9.28497E-14;67.8;43.5;59.8;86;3.63021E-07;63.1;33.2;59.7;90
0;59.7;42.7;40.1;71;1.85699E-17;65.8;42.7;57.3;82;3.67343E-07;62.8;33.3;60.1;90
5.8443E-08;53.5;38.1;50.1;91.2;0;63.9;38.1;55.1;78.2;3.59146E-07;63.4;33.3;59.6;90
9.7771E-09;47;34.7;84.4;138;8.24486E-08;49.4;34.7;73.2;91.2;3.52293E-07;63.9;33.4;59.1;90
6.54696E-08;48.6;35.2;80.6;155;5.89001E-08;49.5;35.2;74;90.4;3.36589E-07;65;34.1;58.7;90
