Load1;Ts_o_1;Ts_i_1;Tp_o_1;Tp_i_1;Load2;Ts_o_2;Ts_i_2;Tp_o_2;Tp_i_2;Load3;Ts_o_3;Ts_i_3;Tp_o_3;Tp_i_3
1.12321E-09;65;64.7;63.5;87;0;61.5;64.7;30;79.5;0;62.8;27.4;32.5;76.1
1.93364E-08;64.9;59.7;59.7;89.5;0;59.8;59.7;29.4;75.9;0;61;27.1;31.7;72.7
2.07944E-08;64.9;59.4;59.4;89.7;0;58.2;59.4;28.7;72.5;0;59.3;26.9;30.9;69.5
2.10503E-08;64.9;59.3;59.3;89.7;0;56.6;59.3;28.1;69.3;0;57.7;26.7;30.2;66.5
7.10199E-07;63.3;49.5;61;94.4;6.2377E-07;69.4;49.5;35.4;89.9;8.34291E-07;69.3;31.1;35.6;89.9
5.12292E-07;64.9;52.3;58.2;90;5.23533E-07;69.4;52.3;34.9;90;6.29222E-07;69.4;32.4;34.4;90
4.77496E-07;64.8;51.1;56;90;4.94452E-07;69.4;51.1;34.1;90;2.49267E-07;69;32;35;89.3
2.82023E-07;64.9;54.7;57.7;89.8;2.25037E-07;69.1;54.7;34.4;89.5;2.03179E-07;67.9;30.4;35.2;87.3
1.49333E-07;64.8;55.5;58.8;89.7;5.40816E-07;69.1;55.5;26.1;89.9;1.25952E-07;68.6;27.8;36.4;88
2.05282E-07;64.8;54.4;59.2;89.8;3.46384E-07;69.2;54.4;42.3;89.9;8.66342E-08;68.6;27.4;36.2;88.1
1.85687E-07;64.8;54.6;59;89.8;2.78043E-07;69.2;54.6;50.9;89.9;1.72585E-07;69.2;25.6;37.4;88.7
2.15502E-08;64.9;59.1;59.2;89.7;5.4459E-08;69.5;59.1;65.3;89.5;3.36371E-11;69.2;25.2;37.9;87.1
2.14456E-08;64.9;59.2;59.2;89.7;4.81551E-12;67.9;59.2;73.6;86.4;3.86165E-07;68.9;20.9;23.2;89.5
2.1406E-08;64.9;59.2;59.3;89.7;4.37773E-15;66;59.2;70.3;82.5;2.35748E-07;69.4;42.2;42.7;89.9
2.13898E-08;64.9;59.2;59.3;89.7;0;64.1;59.2;67.3;78.8;1.36791E-07;69.7;53.9;54.1;89.9
2.04635E-07;64.7;54.1;58.6;89.7;0;62.2;54.1;64.2;75;6.03546E-08;69.4;56.4;66.3;89.3
2.28802E-07;64.7;53.1;58.4;89.8;7.12739E-08;61.4;53.1;58.7;73.4;-1.06784E-12;67.7;57.2;73.3;86
2.09379E-07;64.6;53.8;58.8;89.8;1.6909E-07;68.6;53.8;33.3;88.6;-2.13569E-16;65.8;56;70;82.1
2.10686E-07;64.6;53.7;59.2;89.8;1.67238E-07;68.7;53.7;33.5;88.7;2.29587E-07;66.8;41.6;51.9;84.2
2.25209E-07;64.6;53.3;58.6;89.8;3.02777E-07;69;53.3;33;89.3;2.39112E-07;68.5;28.3;35.6;87.7
2.38141E-07;64.6;52.8;58.8;89.8;1.92835E-07;69;52.8;33.3;89.1;1.29562E-07;68.5;28.6;35.9;87.7
2.06761E-07;64.9;57.6;62.4;89.7;1.93675E-07;68.8;57.6;33.8;89;1.08247E-07;68;29;37;88
